time,USD_AUD,USD_EUR,USD_GBP,USD_KRW,USD_SEK,USD_BRL,USD_CNY,USD_JPY,USD_MXN,USD_INR,USD_THB,USD_CAD
2008-01-03,1.13391541,0.678610206,0.506765317,936.2,6.3547,1.7496,7.2755,109.58,10.8821,39.26,29.83,0.9905
2008-01-04,1.141291942,0.676315434,0.506149719,938.1,6.3352,1.7607,7.2695,108.38,10.927,39.15,29.7,0.9988
2008-01-07,1.147842057,0.681013348,0.507536923,940,6.3821,1.7679,7.2705,109.1,10.9175,39.15,29.75,1.005
2008-01-08,1.13481616,0.679486308,0.506816684,939,6.3752,1.7565,7.267,109.29,10.8887,39.13,29.7,0.9985
2008-01-09,1.136234519,0.681988679,0.511142916,937.1,6.421,1.7725,7.2625,109.4,10.973,39.13,29.55,1.0083
2008-01-10,1.124732876,0.678426052,0.51111679,937.2,6.3521,1.764,7.27,109.38,10.9575,39.27,29.36,1.0139
2008-01-11,1.120197155,0.676269696,0.510412413,937.2,6.3435,1.749,7.2615,109.11,10.922,39.15,29.45,1.0198
2008-01-14,1.113461753,0.672178531,0.51064699,937,6.308,1.7346,7.2526,108.18,10.9155,39.14,29.65,1.021
2008-01-15,1.126760563,0.673763644,0.508362564,935.2,6.3341,1.7481,7.2345,107.07,10.9177,39.26,29.8,1.0167
2008-01-16,1.138952164,0.682920167,0.509216825,942.5,6.4398,1.7685,7.24,107.27,10.936,39.29,29.6,1.0238
2008-01-17,1.132887731,0.680735194,0.506482982,945.7,6.4161,1.7769,7.2245,107.01,10.941,39.16,30.1,1.029
2008-01-18,1.141682841,0.684181719,0.512058989,945.9,6.4475,1.793,7.2424,106.82,10.9375,39.2,30.8,1.0294
2008-01-22,1.151543068,0.684509549,0.510803494,946.9,6.5015,1.8013,7.2456,106.76,10.926,39.38,30.65,1.0248
2008-01-23,1.155535013,0.686153424,0.512426339,953.2,6.5289,1.8175,7.24,105.42,10.9529,39.55,31,1.0282
2008-01-24,1.137656428,0.678564158,0.506765317,948.6,6.4207,1.7848,7.2228,106.68,10.891,39.37,31.09,1.0071
2008-01-25,1.134172621,0.681523887,0.504999495,948.2,6.4562,1.786,7.2115,107.31,10.868,39.33,31.12,1.0044
2008-01-28,1.132118193,0.676178241,0.503600745,948.7,6.3968,1.7828,7.195,106.65,10.873,39.35,31.38,1.0042
2008-01-29,1.124227094,0.677185617,0.503600745,941.5,6.396,1.7728,7.1965,107.08,10.8405,39.28,31.35,0.9978
2008-01-30,1.124479928,0.676498444,0.503018109,945,6.3714,1.7778,7.1912,107.25,10.8315,39.35,31.45,0.9936
2008-01-31,1.115075825,0.673809043,0.502638854,943.4,6.3758,1.7578,7.1818,106.74,10.819,39.31,31.22,1.0018
2008-02-01,1.106806862,0.67335533,0.507949408,944.5,6.3512,1.7438,7.1845,106.3,10.812,39.12,31.05,0.9939
2008-02-04,1.099989,0.674217907,0.505637862,941.3,6.3268,1.7455,7.1915,106.73,10.7925,39.13,30.91,0.9927
2008-02-05,1.111481605,0.683153436,0.509528177,943.1,6.4433,1.7605,7.1835,106.94,10.8236,39.4,31.11,1.0043
2008-02-06,1.113213848,0.682733666,0.51009998,941.4,6.4218,1.7508,7.183,106.75,10.8178,39.49,31.01,1.0023
2008-02-07,1.11831805,0.689893067,0.514933059,941.3,6.5116,1.761,7.183,106.82,10.7946,39.43,31.43,1.0115
2008-02-08,1.117942985,0.689417442,0.513531557,944.6,6.4903,1.7655,7.183,107.34,10.758,39.61,31.3,0.9994
2008-02-11,1.107787748,0.689369916,0.513188956,945,6.5012,1.7605,7.1905,106.64,10.7725,39.6,31.83,1.0018
2008-02-12,1.103996467,0.685307018,0.509632046,943.9,6.4343,1.745,7.184,107.42,10.7481,39.56,32.08,0.9963
2008-02-13,1.119319454,0.686388908,0.509735957,945.3,6.4116,1.7458,7.1973,108.15,10.75,39.75,32.03,0.9992
2008-02-14,1.106929378,0.683293475,0.507408159,944.3,6.3771,1.7463,7.188,107.97,10.7457,39.57,31.92,0.9967
2008-02-15,1.102657404,0.681477443,0.509865905,944.6,6.3418,1.7513,7.178,107.67,10.766,39.65,31.56,1.0013
2008-02-19,1.086602195,0.678334012,0.512531393,944.1,6.3093,1.7315,7.1485,107.5,10.746,39.91,31.65,1.0159
2008-02-20,1.093135111,0.681988679,0.5153311,947.5,6.3517,1.734,7.1425,107.97,10.799,40.11,31.53,1.0188
2008-02-21,1.086248099,0.675082698,0.50983991,948.2,6.285,1.707,7.1395,107.6,10.798,39.83,31.3,1.0083
2008-02-22,1.086366105,0.674536256,0.508440106,948.2,6.2909,1.7086,7.14,106.98,10.7751,40.04,31.18,1.0155
2008-02-25,1.083188908,0.674672784,0.508440106,948.2,6.2909,1.7052,7.1522,107.88,10.7915,39.9,31.18,0.9982
2008-02-26,1.076194576,0.671636779,0.506406036,946.5,6.2503,1.686,7.158,107.73,10.732,39.89,30.1,0.9861
2008-02-27,1.061909313,0.660851176,0.50193244,938.1,6.1643,1.6671,7.14,106.38,10.736,39.68,29.9,0.9776
2008-02-28,1.056747332,0.659108885,0.503043413,937.2,6.1741,1.68,7.11,105.64,10.673,39.84,29.53,0.9717
2008-02-29,1.067235859,0.658457892,0.503423278,942.8,6.1716,1.6845,7.1115,104.19,10.7263,39.96,30.88,0.9796
2008-03-03,1.062812201,0.658111221,0.503778338,947.1,6.1562,1.6779,7.1035,103.57,10.7001,40.33,31.51,0.9867
2008-03-04,1.083775875,0.657462196,0.503676841,947.45,6.1598,1.6818,7.106,102.67,10.7175,40.27,31.45,0.9954
2008-03-05,1.07307651,0.654364612,0.501529665,948.15,6.1232,1.6673,7.1075,103.99,10.7015,40.19,31.51,0.9897
2008-03-06,1.073306858,0.651211253,0.498181637,952.7,6.102,1.669,7.1059,103.1,10.765,40.13,31.56,0.9847
2008-03-07,1.077237962,0.652188091,0.49682035,956.8,6.1337,1.6873,7.111,102.69,10.8441,40.42,31.48,0.9916
2008-03-10,1.089680724,0.65066042,0.495884161,966.1,6.1191,1.7037,7.106,101.8,10.849,40.39,31.5,0.9975
2008-03-11,1.081197967,0.652358275,0.498977097,966.4,6.1279,1.7011,7.1027,102.87,10.797,40.23,31.52,0.9953
2008-03-12,1.072731174,0.645369474,0.49478007,969.3,6.0762,1.6802,7.101,102.38,10.781,40.02,31.55,0.9895
2008-03-13,1.062586335,0.641683778,0.49234405,982.1,6.0559,1.6994,7.09,100.58,10.7775,40.18,31.45,0.9841
2008-03-14,1.067121972,0.640861318,0.49275648,997.1,6.0541,1.704,7.089,100.2,10.7615,40.4,31.35,0.9867
2008-03-17,1.088850174,0.634316524,0.49980008,1021.45,6.0058,1.7221,7.083,96.88,10.7822,40.46,31.4,0.9977
2008-03-18,1.078632294,0.633552965,0.494657697,1008.4,5.9863,1.706,7.0795,98.23,10.7165,40.2,31.1,0.9938
2008-03-19,1.085304971,0.639304437,0.503575385,1008.55,6.0065,1.6996,7.066,99.34,10.6965,40,31.14,1.0027
2008-03-20,1.116320607,0.648634624,0.504464511,1009.15,6.1176,1.7392,7.052,98.79,10.723,40.32,31.25,1.0265
2008-03-21,1.109139308,0.647374895,0.504388177,1002,6.098,1.7308,7.0515,99.4,10.717,39.86,31.24,1.0239
2008-03-24,1.103509159,0.649603742,0.503727584,993.7,6.1328,1.7303,7.055,100.77,10.67,40.03,31.45,1.0203
2008-03-25,1.094570928,0.641231164,0.500075011,975.8,6.0231,1.7403,7.044,100.07,10.681,39.93,31.49,1.0176
2008-03-26,1.087429317,0.634477508,0.499525451,993.1,5.9696,1.7353,7.029,99.12,10.6915,39.96,31.37,1.018
2008-03-27,1.086720278,0.632991518,0.497586704,990.08,5.9498,1.7313,7.0105,99.87,10.6935,39.95,31.35,1.0146
2008-03-28,1.088376143,0.63455803,0.502765209,992.4,5.954,1.7393,7.012,99.71,10.6925,39.76,31.38,1.018
2008-03-31,1.095050372,0.632711167,0.503651473,988.6,5.936,1.7441,7.012,99.85,10.63,40.02,31.44,1.0275
2008-04-01,1.102900629,0.640409862,0.505714575,979,6.0079,1.741,7.0116,101.77,10.6005,39.88,31.38,1.0268
2008-04-02,1.094810598,0.640286849,0.504362738,975.7,5.992,1.7241,7.0185,102.77,10.5525,39.88,31.51,1.0173
2008-04-03,1.092657343,0.638284292,0.500976905,977.2,5.9678,1.7211,7.015,102.21,10.5665,39.94,31.6,1.0079
2008-04-04,1.085304971,0.635525898,0.501328521,973.5,5.9543,1.71,7.015,101.75,10.5661,39.93,31.66,1.0088
2008-04-07,1.078283373,0.636415707,0.503651473,974.6,5.957,1.6985,7.001,102.62,10.54,39.96,31.63,1.0108
2008-04-08,1.077818495,0.636739892,0.507872016,975.7,5.961,1.6983,7.0008,102.55,10.561,39.9,31.67,1.0151
2008-04-09,1.077237962,0.632751202,0.506945149,975.7,5.9338,1.6914,7.0017,101.83,10.5565,39.91,31.74,1.0192
2008-04-10,1.072501073,0.635162602,0.506534292,975,5.962,1.6775,6.991,101.71,10.549,39.89,31.51,1.0178
2008-04-11,1.076426265,0.633071664,0.507433907,975.8,5.9586,1.681,7.006,101.09,10.527,39.84,31.56,1.0216
2008-04-14,1.083541012,0.63183168,0.504642713,979.3,5.94,1.6795,6.999,100.87,10.4788,39.86,31.53,1.0207
2008-04-15,1.081665765,0.632871337,0.509502216,991.3,5.9512,1.6845,6.9945,101.33,10.484,39.83,31.58,1.0181
2008-04-16,1.064282673,0.625860558,0.506175339,989.1,5.8751,1.672,6.992,101.4,10.4616,39.89,31.44,1.0021
2008-04-17,1.067235859,0.627982919,0.502310629,991.6,5.9066,1.6625,6.984,102.22,10.4775,39.79,31.4,1.0107
2008-04-18,1.075962987,0.635243298,0.500876534,1000,5.9732,1.664,7.0065,104.56,10.4605,39.73,31.51,1.0084
2008-04-21,1.06179656,0.629683269,0.504719124,997.5,5.8976,1.666,6.9996,103.38,10.5245,39.92,31.45,1.0066
2008-04-22,1.057305984,0.624609619,0.500150045,996.8,5.8346,1.6547,6.989,102.7,10.5165,39.93,31.43,1.0033
2008-04-23,1.053962901,0.629009938,0.505407864,990.7,5.873,1.6571,6.9895,103.55,10.4915,40,31.46,1.0194
2008-04-24,1.064395955,0.638243554,0.507202272,995.65,5.946,1.669,6.9955,104.2,10.456,40.14,31.55,1.0131
2008-04-25,1.071811361,0.639631572,0.504210155,994,5.9758,1.6686,7.0095,104.17,10.4675,40.13,31.7,1.0163
2008-04-28,1.064395955,0.639059305,0.502310629,996.3,5.9758,1.6778,7.002,104.3,10.4415,40.1,31.67,1.0158
2008-04-29,1.069861988,0.640861318,0.506406036,1001.55,5.9991,1.706,6.9845,103.4,10.5322,40.37,31.66,1.0128
2008-04-30,1.061683831,0.642343268,0.503854487,1005,5.991,1.695,6.987,104.53,10.5101,40.45,31.64,1.0092
2008-05-01,1.070893125,0.646914219,0.506354752,1004,6.0513,1.6618,6.9876,104.04,10.489,40.58,31.62,1.0187
2008-05-02,1.067691651,0.648046141,0.506175339,1009,6.0685,1.6463,6.987,105.33,10.4575,40.55,31.67,1.0182
2008-05-05,1.057753332,0.645536118,0.508155902,1007.8,6.0386,1.6599,6.9815,105.12,10.4711,40.45,31.64,1.0125
2008-05-06,1.054741061,0.643169539,0.506406036,1015,6.0022,1.6605,6.986,104.54,10.4915,40.8,31.67,1.0036
2008-05-07,1.060895396,0.650618087,0.512242598,1030,6.0595,1.6743,6.986,105.28,10.5411,41.3,31.7,1.002
2008-05-08,1.060445387,0.64897138,0.511692166,1040.5,6.0295,1.679,7,103.87,10.5335,41.66,31.67,1.0149
2008-05-09,1.061909313,0.647374895,0.513188956,1044,6.0035,1.688,6.9876,103.01,10.5701,41.55,31.93,1.0062
2008-05-12,1.056300834,0.643666323,0.509787928,1043,5.9753,1.667,6.9881,103.83,10.4855,42,32.14,1.0037
2008-05-13,1.061571125,0.644786898,0.513610683,1047,5.9924,1.66,6.9889,104.41,10.487,42.08,32.25,0.9996
2008-05-14,1.06974754,0.64653779,0.514112385,1047,6.0158,1.6618,6.999,105.2,10.4885,42.34,32.45,1.0018
2008-05-15,1.062134891,0.645494449,0.513136289,1043,6.0302,1.6518,6.9943,104.61,10.467,42.6,32.37,0.9996
2008-05-16,1.048218029,0.641395677,0.51072523,1037,5.9696,1.643,6.988,103.86,10.43,42.5,32.26,0.9966
2008-05-19,1.049097776,0.644496004,0.513557929,1041,5.9827,1.647,6.97,104.55,10.375,42.46,32.21,0.9914
2008-05-20,1.041775185,0.638284292,0.50748541,1047,5.9288,1.6539,6.9725,103.66,10.3965,42.5,31.98,0.9928
2008-05-21,1.036914144,0.634034999,0.508414256,1039,5.9094,1.65,6.9592,103.34,10.365,42.77,31.84,0.984
2008-05-22,1.046901173,0.63682099,0.505433409,1044,5.9313,1.6563,6.942,104.03,10.384,42.93,31.87,0.9861
2008-05-23,1.040799334,0.633552965,0.504591785,1045.5,5.8934,1.655,6.9412,103.22,10.3945,42.68,32.03,0.9883
2008-05-27,1.04297038,0.635687496,0.506303478,1041,5.9096,1.6709,6.945,103.98,10.397,42.86,32.19,0.9932
2008-05-28,1.039933444,0.639877144,0.504897506,1033.5,5.9784,1.6684,6.9408,104.69,10.3425,42.75,32.28,0.9913
2008-05-29,1.047668937,0.644039415,0.506098487,1030,5.9965,1.6476,6.9377,105.52,10.3055,42.53,32.48,0.9871
2008-05-30,1.047010784,0.642673522,0.505229121,1028.5,5.9959,1.6252,6.94,105.46,10.329,42.15,32.3,0.9938
2008-06-02,1.047339757,0.643086817,0.508491813,1022.3,6.026,1.6305,6.9325,104.41,10.339,42.38,32.54,1.0011
2008-06-03,1.047668937,0.647081662,0.508905852,1016.8,6.0382,1.6227,6.9341,105.29,10.29,42.5,32.61,1.0051
2008-06-04,1.041124414,0.647123536,0.511561285,1019,6.0405,1.6293,6.9633,104.99,10.32,42.6,32.7,1.0145
2008-06-05,1.045259747,0.642673522,0.511169044,1023,5.9867,1.6345,6.946,106,10.312,42.82,32.89,1.0195
2008-06-06,1.041341248,0.635687496,0.507743082,1030.5,5.9242,1.6261,6.923,105.33,10.368,42.63,33.15,1.0187
2008-06-09,1.050089258,0.636213259,0.506124102,1032,5.947,1.6226,6.923,106.06,10.364,42.85,33.23,1.0223
2008-06-10,1.058425064,0.646287081,0.511692166,1027.5,6.0457,1.6403,6.9248,107.19,10.388,42.92,32.99,1.0241
2008-06-11,1.054073996,0.642590927,0.509009468,1030.3,6.0168,1.6405,6.9095,106.77,10.4365,42.65,33.08,1.017
2008-06-12,1.070434596,0.648592554,0.513689834,1033.3,6.088,1.6392,6.907,107.94,10.389,42.7,33.09,1.023
2008-06-13,1.064962726,0.650702759,0.512925728,1044,6.0954,1.6316,6.9044,107.92,10.3665,42.86,33.13,1.0282
2008-06-16,1.063377286,0.646328852,0.509242756,1038.5,6.0387,1.6249,6.8911,108.19,10.3341,42.93,33.24,1.021
2008-06-17,1.060670344,0.644371416,0.511665984,1021.8,6.03,1.6128,6.8954,108.03,10.317,42.86,33.15,1.0201
2008-06-18,1.059209829,0.645078054,0.510986203,1029.25,6.0506,1.6088,6.8821,108.05,10.294,42.8,33.26,1.0186
2008-06-19,1.052742394,0.645078054,0.506868062,1028,6.0588,1.6036,6.877,107.95,10.318,42.91,33.41,1.013
2008-06-20,1.048218029,0.639959043,0.506662613,1031.5,6.0162,1.6018,6.8796,107.42,10.2735,42.86,33.3,1.0173
2008-06-23,1.051856527,0.645494449,0.509969912,1036.8,6.0654,1.6137,6.874,107.89,10.297,42.97,33.43,1.0161
2008-06-24,1.044604617,0.641395677,0.507433907,1032.5,6.0363,1.603,6.8699,107.76,10.2925,42.75,33.5,1.0135
2008-06-25,1.048218029,0.642260758,0.508336722,1034.3,6.0393,1.5996,6.8653,108.29,10.2895,42.73,33.57,1.0134
2008-06-26,1.044604617,0.635404753,0.50319529,1041.3,5.9777,1.5925,6.863,107.29,10.2721,42.6,33.53,1.0121
2008-06-27,1.040582726,0.63496095,0.50155482,1041.75,5.9813,1.6038,6.8618,106.28,10.3011,42.78,33.51,1.012
2008-06-30,1.045806317,0.63500127,0.502361097,1046.8,6.0208,1.5945,6.8591,106.17,10.3035,42.93,33.37,1.0185
2008-07-01,1.048767698,0.63379389,0.501756147,1050.5,5.9874,1.609,6.8608,105.73,10.385,43.23,33.4,1.022
2008-07-02,1.03799045,0.63015943,0.501882058,1036.5,5.969,1.6003,6.8542,105.87,10.371,43.15,33.36,1.0127
2008-07-03,1.04123282,0.636618284,0.504413619,1044.5,5.9876,1.6061,6.8529,106.79,10.3695,43.17,33.34,1.0204
2008-07-07,1.049207848,0.639140995,0.507691527,1044.5,6.0087,1.5999,6.8567,107.55,10.3216,43.29,33.62,1.0174
2008-07-08,1.048987727,0.638855172,0.508001016,1026.25,6.028,1.611,6.851,107.35,10.3385,43.23,33.66,1.0205
2008-07-09,1.043296818,0.635162602,0.504744599,1000,6.0026,1.6067,6.8632,107.12,10.3035,43.02,33.6,1.0108
2008-07-10,1.039392994,0.634075201,0.505637862,998.2,5.9991,1.6082,6.843,107.03,10.3051,42.94,33.66,1.0103
2008-07-11,1.033698573,0.629009938,0.502638854,1000.3,5.956,1.603,6.8338,106.14,10.3085,42.8,33.6,1.0093
2008-07-14,1.028700751,0.628377529,0.501882058,1003.8,5.96,1.5928,6.845,106.18,10.2955,42.8,33.65,1.006
2008-07-15,1.020720629,0.628022358,0.499101617,1006.3,5.9611,1.5935,6.8211,104.78,10.3215,43.12,33.43,1.0015
2008-07-16,1.024485196,0.631034265,0.500125031,1006.75,6.0066,1.5954,6.8104,104.64,10.2593,43.05,33.45,1.002
2008-07-17,1.025641026,0.630477271,0.499051802,1011,5.9636,1.5877,6.8189,105.82,10.2235,42.7,33.43,1.0018
2008-07-18,1.027960526,0.630715863,0.500375281,1013,5.9584,1.5898,6.8168,106.75,10.203,42.66,33.32,1.0053
2008-07-21,1.02574623,0.62984191,0.500525552,1017,5.9532,1.5842,6.8271,106.74,10.171,42.57,33.33,1.0019
2008-07-22,1.029336078,0.632471064,0.501479364,1014,5.9905,1.5841,6.8248,107.11,10.1259,42.65,33.35,1.0083
2008-07-23,1.03777501,0.636618284,0.499475551,1009,6.0233,1.5838,6.8279,107.68,10.047,42.05,33.41,1.0088
2008-07-24,1.044932079,0.638691959,0.504235579,1006.8,6.04,1.5775,6.8292,107.62,10.0265,42.1,33.43,1.0114
2008-07-25,1.045806317,0.637470517,0.503018109,1007,6.0375,1.5728,6.8189,107.89,10.0255,41.1,33.43,1.0167
2008-07-28,1.044822903,0.635041595,0.501429073,1006,6.0056,1.5752,6.8332,107.49,10.074,42.52,33.46,1.022
2008-07-29,1.051745898,0.641519117,0.504922999,1006,6.0793,1.5715,6.8264,108.19,10.062,42.56,33.45,1.026
2008-07-30,1.05999576,0.642714827,0.504795558,1012.3,6.0615,1.5605,6.8272,108.17,10.0345,42.28,33.49,1.024
2008-07-31,1.062134891,0.641477965,0.504897506,1011.5,6.0532,1.566,6.8388,108.1,10.0345,42.47,33.48,1.0261
2008-08-01,1.073306858,0.642384531,0.506508636,1015.75,6.078,1.558,6.8423,107.59,9.972,42.26,33.53,1.0251
2008-08-04,1.07538445,0.64230201,0.510047945,1016.75,6.0757,1.5683,6.8471,108.23,9.9355,42.45,33.48,1.0355
2008-08-05,1.092060719,0.646495992,0.51198034,1017,6.1048,1.5734,6.8501,108.2,9.9166,42.15,33.58,1.0425
2008-08-06,1.101564221,0.64897138,0.513373376,1015.5,6.109,1.5801,6.8482,109.39,9.9518,42.01,33.58,1.047
2008-08-07,1.10144289,0.651847989,0.514429755,1016,6.1147,1.5897,6.8555,109.44,10.007,42.05,33.55,1.051
2008-08-08,1.121704992,0.664584303,0.52102329,1028,6.2419,1.6107,6.8604,110.09,10.1261,42.05,33.64,1.0677
2008-08-11,1.127522832,0.668538575,0.522356874,1030,6.279,1.6089,6.8577,110.08,10.136,42.06,33.69,1.0673
2008-08-12,1.141943588,0.6709158,0.526177322,1034.2,6.2987,1.6223,6.8659,109.78,10.1671,42.34,33.62,1.0641
2008-08-13,1.152737752,0.67136623,0.535274596,1039.5,6.2883,1.624,6.8601,108.71,10.2055,42.55,33.63,1.0658
2008-08-14,1.148237456,0.673128702,0.534330751,1039.5,6.303,1.6225,6.86,109.75,10.168,43,33.68,1.0621
2008-08-15,1.152604887,0.680503573,0.536164281,1039.3,6.3661,1.6361,6.8649,110.48,10.2045,42.8,33.8,1.0609
2008-08-18,1.147842057,0.678886626,0.535532587,1042.8,6.3458,1.6303,6.8705,110.07,10.1411,43.49,33.81,1.0603
2008-08-19,1.148105626,0.678150007,0.536049317,1051.3,6.3784,1.638,6.8599,109.68,10.1885,43.51,34.07,1.0606
2008-08-20,1.147842057,0.680225835,0.537547707,1047.3,6.387,1.624,6.8529,109.98,10.14,43.61,34.13,1.0627
2008-08-21,1.138303927,0.672268908,0.533105875,1053.6,6.2983,1.6135,6.8405,108.35,10.106,43.43,33.9,1.0454
2008-08-22,1.150880424,0.675675676,0.539257981,1062.3,6.32,1.6184,6.8333,109.88,10.1167,43.32,33.92,1.0456
2008-08-25,1.152604887,0.675538742,0.538010437,1077.8,6.3244,1.6269,6.848,109.11,10.121,43.68,34.1,1.0463
2008-08-26,1.16808784,0.68212824,0.543862512,1087.5,6.3914,1.639,6.78,109.83,10.1781,43.74,34.23,1.0486
2008-08-27,1.169180405,0.681013348,0.545911126,1084,6.408,1.622,6.807,109.72,10.142,43.62,34.01,1.0483
2008-08-28,1.160362033,0.680966973,0.547525186,1081.3,6.4212,1.6265,6.8405,109.56,10.2035,43.65,34.06,1.0527
2008-08-29,1.167815018,0.681709728,0.549752611,1089,6.4399,1.6349,6.8252,108.69,10.297,43.25,34.2,1.0631
2008-09-02,1.196172249,0.688610384,0.56012995,1134.45,6.5066,1.6573,6.8215,108.85,10.385,44.4,34.35,1.0698
2008-09-03,1.197318008,0.690178756,0.561955606,1147.9,6.54,1.6741,6.8429,108.18,10.3803,43.95,34.42,1.061
2008-09-04,1.205109665,0.69637883,0.565323082,1130.3,6.5897,1.6968,6.851,107.76,10.4625,44.26,34.43,1.064
2008-09-05,1.233501912,0.700623555,0.565387007,1117.8,6.6271,1.7339,6.84,106.96,10.4965,44.63,34.56,1.0637
2008-09-08,1.226843332,0.707914484,0.570027931,1081.2,6.7067,1.7429,6.8438,107.91,10.5185,44.5,34.51,1.0694
2008-09-09,1.23747061,0.705566923,0.565866908,1099.5,6.7109,1.7569,6.8381,107.1,10.507,44.83,34.47,1.0677
2008-09-10,1.244400199,0.713266762,0.569897988,1091.3,6.7817,1.7823,6.835,107.86,10.6025,45.14,34.59,1.0735
2008-09-11,1.253446979,0.717411579,0.571526547,1110,6.8395,1.8163,6.8465,106.66,10.659,45.46,34.74,1.0797
2008-09-12,1.223990208,0.705616709,0.558784086,1106.5,6.7162,1.781,6.781,107.51,10.5755,45.62,34.62,1.0606
2008-09-15,1.237623762,0.705467372,0.559377972,1117.85,6.7555,1.805,6.8482,105.67,10.7116,45.93,34.56,1.067
2008-09-16,1.259604484,0.706464147,0.561734637,1159.75,6.7932,1.8281,6.8391,105.11,10.735,46.81,34.23,1.0737
2008-09-17,1.276976121,0.703482237,0.558815312,1115.5,6.818,1.8785,6.829,104.71,10.8809,46.16,34.28,1.0788
2008-09-18,1.251721117,0.695313586,0.549873529,1152.4,6.6796,1.9095,6.8375,104.85,10.849,46.36,34.07,1.0696
2008-09-19,1.206563707,0.695216908,0.546537684,1139.5,6.6435,1.823,6.8355,107.18,10.606,45.71,34.08,1.0469
2008-09-22,1.184693757,0.680410968,0.54100844,1127.3,6.5123,1.7985,6.8306,106.35,10.5935,45.3,33.88,1.0383
2008-09-23,1.192605844,0.678564158,0.538851169,1146.5,6.5391,1.8167,6.8114,105.8,10.722,45.65,33.75,1.0355
2008-09-24,1.195314368,0.682360969,0.54048211,1153.5,6.6,1.8432,6.8233,106.03,10.792,45.92,33.94,1.0351
2008-09-25,1.196172249,0.682920167,0.543301097,1148.8,6.5897,1.8327,6.815,106.48,10.768,46.08,33.9,1.0338
2008-09-26,1.205981669,0.685119211,0.543478261,1160.1,6.635,1.854,6.8431,106.06,10.7955,46.48,33.85,1.0352
2008-09-29,1.230769231,0.695361936,0.554200842,1185.75,6.7837,1.9115,6.8431,105.1,10.916,46.49,33.96,1.0393
2008-09-30,1.265182186,0.710176834,0.561671534,1206.3,6.9459,1.9225,6.7899,105.94,10.9726,46.45,33.81,1.0597
2008-10-01,1.259921885,0.71133874,0.561671534,1194.85,6.9107,1.935,6.8485,106.06,10.9705,46.47,33.98,1.0607
2008-10-02,1.287001287,0.721813195,0.566411781,1222.9,7.0058,1.9958,6.842,105.3,11.115,46.63,34.07,1.0769
2008-10-03,1.290322581,0.723798494,0.563697858,1220.9,7.0341,2.008,6.8431,105.76,11.1245,47.01,34.13,1.0815
2008-10-06,1.400756408,0.740302043,0.575373993,1267.4,7.2172,2.1646,6.842,101.26,11.703,47.77,34.41,1.1027
2008-10-07,1.385809313,0.732654407,0.5684402,1328.4,7.0776,2.231,6.8171,102.3,12.115,47.78,34.51,1.1055
2008-10-08,1.494768311,0.730994152,0.577700751,1415.25,7.0807,2.406,6.8171,99.73,13.139,48,34.32,1.1246
2008-10-09,1.42551675,0.732815477,0.580551524,1381.4,7.0828,2.2,6.8202,100.67,12.3788,48,34.26,1.1483
2008-10-10,1.531159087,0.742335387,0.586957798,1306.4,7.1693,2.2972,6.8357,99.44,12.9806,48.41,34.34,1.19
2008-10-14,1.417635384,0.732171621,0.572016932,1207.25,7.1399,2.0855,6.8339,102.17,12.4251,47.93,34,1.1599
2008-10-15,1.463486024,0.737082627,0.573657641,1237.5,7.341,2.165,6.835,101.47,12.724,48.53,34.08,1.1804
2008-10-16,1.490757305,0.745378652,0.579945485,1369.5,7.4486,2.1925,6.8332,100.46,13.11,48.88,34.21,1.1953
2008-10-17,1.447806573,0.742831674,0.57780089,1333.3,7.398,2.12,6.8332,101.4,12.8303,48.88,34.23,1.182
2008-10-20,1.434926101,0.751089079,0.583634878,1315,7.4801,2.106,6.8299,101.74,12.781,48.96,34.29,1.1977
2008-10-21,1.467782181,0.763242253,0.593930035,1320.1,7.6665,2.213,6.8337,100.43,13.185,49.1,34.33,1.2208
2008-10-22,1.49298298,0.779119595,0.618276246,1418.5,7.8291,2.376,6.8341,98.63,13.5938,49.25,34.54,1.2496
2008-10-23,1.502178158,0.776518093,0.618008776,1408.7,7.7268,2.277,6.8354,97.6,13.61,49.82,34.6,1.2573
2008-10-24,1.622060016,0.791201836,0.639754334,1430.8,7.8615,2.3881,6.8432,92.64,13.5885,49.96,34.6,1.2735
2008-10-27,1.646632636,0.803470995,0.646328852,1441.7,8.0805,2.255,6.8521,93.28,13.2743,49.8,34.79,1.2935
2008-10-28,1.599488164,0.801538955,0.641395677,1467.7,8.0404,2.1862,6.8385,95.68,13.3625,49.57,34.87,1.2942
2008-10-29,1.496333982,0.77814956,0.613572217,1426.9,7.6814,2.126,6.839,97.48,12.9232,49.71,34.85,1.2302
2008-10-30,1.493651979,0.778210117,0.61462815,1250.18,7.7044,2.131,6.8408,97.47,12.865,49.68,34.8,1.2229
2008-10-31,1.5211439,0.788519161,0.618620476,1277.5,7.7816,2.123,6.8388,98.28,12.705,49.4,35.05,1.2158
2008-11-03,1.465630954,0.786225332,0.630715863,1262,7.74,2.1736,6.8373,98.95,12.7977,48.61,34.92,1.1866
2008-11-04,1.427551749,0.76799017,0.621310966,1287.9,7.5957,2.0995,6.836,100.48,12.4705,47.25,34.9,1.1502
2008-11-05,1.434308663,0.766929979,0.61896509,1266.3,7.6839,2.121,6.8285,98.95,12.636,47.28,34.98,1.159
2008-11-06,1.47275405,0.78394481,0.632351081,1330.8,7.8598,2.1865,6.8245,98.04,12.96,47.64,34.98,1.1816
